id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W120583073,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.09242479,2,https://openalex.org/I52719799,Experiment Process Illustration,https://doi.org/10.1007/978-3-642-29044-2_12,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W2470219141,"The future of American innovation leadership is not as certain as in the past. Notably, China has dominated in recent years (e.g., increased patent filings by 24 percent in 2012, compared to only 7.8 percent in the US 83 ). One solution is to increase understanding about the best way to manage innovation efforts, starting with education of new and seasoned engineering managers. To that end, we offer a theoretical framework, Organized Innovation, which is based on our decade-long qualitative and quantitative research on National Science Foundation (NSF) Engineering Research Centers (ERCs). The framework is focused on what research leaders can do to create organizational conditions ripe for innovation success. We organize our prescriptions into three pillars: Channeled Curiosity, Boundary-Breaking Collaboration, and Orchestrated Commercialization. We highlight five principles for achieving Channeled Curiosity: lead with vision, plan strategically, pursue technology platforms, synthesize solutions, and persist. Six principles may help leaders implement Boundary-Breaking Collaboration: lead through persuasion and trust, create interdependence, promote collaboration across disciplines, connect with industry, link universities, and seek active dialogue with government representatives.",,,Sara Jansen Perry|Emily M. Hunter|Steven C. Currall|Ed Frauenheim,https://openalex.org/A5006996290|https://openalex.org/A5076996076|https://openalex.org/A5036503581|https://openalex.org/A5057399268,https://orcid.org/0000-0001-8540-5653|https://orcid.org/0000-0001-9488-350X|https://orcid.org/0000-0003-1900-0169|,US|US|US|AU,"Baylor University|Baylor University|University of California, Davis|Safe Work Australia",https://openalex.org/I157394403|https://openalex.org/I157394403|https://openalex.org/I84218800|https://openalex.org/I2800006799,True|False|False|False,,0.88879455,2,https://openalex.org/I157394403,Organized Innovation: A Framework for Effectively Managing Innovation,https://doi.org/10.18260/p.24548,American Association for the Advancement of Science|BMC Software|Louis and Harold Price Foundation,1.3859,,False,en,True,gold,,,,,,,Innovation and Knowledge Management,2015-07-08,2015,article
https://openalex.org/W3120022267,,,,Tony Gorschek|Daniel Méndez,https://openalex.org/A5047199297|https://openalex.org/A5059051408,https://orcid.org/0000-0002-3646-235X|https://orcid.org/0000-0003-0619-6027,SE|DE|SE,Blekinge Institute of Technology|Fortiss|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I4210134795|https://openalex.org/I52719799,True|False,,0.0089388,2,https://openalex.org/I52719799,Solving Problems or Enabling Problem-Solving? from Purity in Empirical Software Engineering to Effective Co-production (Invited Keynote),https://doi.org/10.1007/978-3-030-65854-0_9,,0.0,,False,en,False,closed,Lecture notes in business information processing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210177767,1865-1348,book series,Software Engineering Techniques and Practices,2021-01-01,2021,book-chapter
https://openalex.org/W4400113867,,,,Sami Jantunen|Timo Hynninen,https://openalex.org/A5009557749|https://openalex.org/A5003603555,https://orcid.org/0000-0002-2294-4016|https://orcid.org/0000-0002-1354-001X,FI|,South Eastern Finland University of Applied Sciences|,https://openalex.org/I4210153522|,True|False,,0.55701293,2,https://openalex.org/I4210153522,Narrowing Industry-Academia Gap with a Virtual Laboratory,https://doi.org/10.1109/mipro60963.2024.10569687,,0.3919,,False,en,False,closed,,,,,,,Biomedical and Engineering Education,2024-05-20,2024,article
https://openalex.org/W4401517804,"Since 2018, in the Software Product Line community, the MODEVAR initiative is working on coming up with a simple, standard variability modeling language and has proposed the Universal Variability Language (UVL). UVL has already been integrated in multiple tools such as FeatureIDE and FLAMA and it has also already been adopted by other academics outside the MODEVAR initiative. This short position paper outlines the challenges for industry adoption of UVL the community needs to work on.",,,Rick Rabiser,https://openalex.org/A5024243792,https://orcid.org/0000-0003-3862-1112,AT,Johannes Kepler University of Linz,https://openalex.org/I121883995,True,cc-by,0.84354765,2,https://openalex.org/I121883995,Industry Adoption of UVL: What We Will Need,https://doi.org/10.1145/3646548.3676597,Universitas Brawijaya,1.0595,,False,en,True,gold,,,,,,,"Global trade, sustainability, and social impact",2024-08-12,2024,article
https://openalex.org/W2800362933,"For the past 15 years, the Sri Lankan apparel industry has been upgrading from apparel assembly to providing design and product development services. The country’s fashion education developed in response to the industry’s need for design professionals. The purpose of this study is to explore how fashion designer competencies are developed within Sri Lanka. This study adopts a qualitative approach using semi-structured interviews conducted with 28 fashion and product development professionals, selected through purposive sampling. The development of fashion designer competencies within SL in this context are analysed and discussed. The study proposes a ‘fashion education ecosystem’ that has emerged from the nexus between formal fashion education and training and professional development within the industry, supporting the upgrading of the industry through the enhancement of designer skills. Sri Lanka, as a small country that depends heavily on the apparel industry for employment and economic development, provides a model for other developing countries seeking industrial upgrading from apparel assembly to design and product development services through the fashion education ecosystem.",,,Sumith Gopura|Alice Payne|Deepthi C. Bandara|Laurie Buys|Leena Seneheweera,https://openalex.org/A5034250581|https://openalex.org/A5019890635|https://openalex.org/A5108685906|https://openalex.org/A5084751438|https://openalex.org/A5062578388,https://orcid.org/0000-0003-0442-9173|https://orcid.org/0000-0002-1570-6378||https://orcid.org/0000-0001-8917-0863|,LK|AU|LK|AU|LK,University of Moratuwa|Queensland University of Technology|University of Peradeniya|Queensland University of Technology|University of Peradeniya,https://openalex.org/I195740183|https://openalex.org/I160993911|https://openalex.org/I111199411|https://openalex.org/I160993911|https://openalex.org/I111199411,True|False|False|False|False,cc-by,0.94453975,5,https://openalex.org/I195740183,Fashion education in Sri Lanka: the nexus between formal and informal education,https://doi.org/10.1080/17543266.2018.1467500,Queensland University of Technology,4.6041,,False,en,True,green,International Journal of Fashion Design Technology and Education,https://openalex.org/P4310320547,Taylor & Francis,https://openalex.org/S160156518,1754-3266,journal,Cultural Industries and Urban Development,2018-04-26,2018,article
https://openalex.org/W3120458118,"The paper examines the Third Mission of universities from the point of view of company collaboration in the prototype development process. The paper presents an implementation of university-enterprise collaboration in prototype development described by means of process modeling notation. In this article, the focus is on modeling the software prototyping process in a research context. This research paper introduces prototype development in a university environment. The prototypes are made in collaboration with companies, which offered real-world use cases. The prototype development process is introduced by a modeling procedure with four example prototype cases. The research method used is an eight-step process modeling approach. The goal was to find instances of activity, artifact, resource, and role. The results of modeling are presented using textual and graphical notation. This paper describes the data elicitation, where the process knowledge is collected using stickers-on-the-wall technique, and the creation of the model is described. Finally, the shortcomings found in our existing practices and possibilities for improving our prototype development processes and practices are discussed.",,,Mika Saari|Jari Soini|J. Grönman|Petri Rantanen|Timo Mäkinen|Pekka Sillberg,https://openalex.org/A5086299828|https://openalex.org/A5103436067|https://openalex.org/A5085160744|https://openalex.org/A5020789592|https://openalex.org/A5104285570|https://openalex.org/A5048614022,https://orcid.org/0000-0001-7677-2355|https://orcid.org/0009-0009-3164-0549|https://orcid.org/0000-0002-3810-9189|https://orcid.org/0000-0001-8623-6652||https://orcid.org/0000-0003-2573-4775,FI|FI|FI|FI|FI|FI,Tampere University|Tampere University|Tampere University|Tampere University|Tampere University|Tampere University,https://openalex.org/I166825849|https://openalex.org/I166825849|https://openalex.org/I166825849|https://openalex.org/I166825849|https://openalex.org/I166825849|https://openalex.org/I166825849,True|False|False|False|False|False,cc-by-nc,0.65982906,3,https://openalex.org/I166825849,Modeling the Software Prototyping Process in a Research Context,https://doi.org/10.3233/faia200823,,0.4373,,False,en,True,hybrid,Frontiers in artificial intelligence and applications,,,https://openalex.org/S4210201731,0922-6389,journal,Software Engineering Techniques and Practices,2020-12-16,2020,book-chapter
https://openalex.org/W4211073334,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40691072,3,https://openalex.org/I52719799,Operation,https://doi.org/10.1007/978-3-642-29044-2_9,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-01-01,2012,book-chapter
https://openalex.org/W2880405695,,,,Elizabeth McClain|Yolanda Johnson-Moton|Bryan Larsen|Rebecca J. Bartlett Ellis|Eric C. Niederhoffer,https://openalex.org/A5090444626|https://openalex.org/A5025741935|https://openalex.org/A5018585684|https://openalex.org/A5021336049|https://openalex.org/A5076723560,||https://orcid.org/0000-0003-0379-4320|https://orcid.org/0000-0001-5990-3595|,US|US||US|US,William Carey University|Eli Lilly (United States)||University School|Indiana University|Southern Illinois University School of Medicine,https://openalex.org/I161088229|https://openalex.org/I168537998||https://openalex.org/I4210153792|https://openalex.org/I592451|https://openalex.org/I196729704,True|False|False|False|False,,0.81949439,2,https://openalex.org/I161088229,Making medicines,https://doi.org/10.1177/0950422218785826,Tulane University,0.6446,,False,en,False,closed,Industry and Higher Education,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S2764925558,0950-4222,journal,Pharmaceutical Economics and Policy,2018-07-10,2018,article
https://openalex.org/W4313032963,,,,Torvald Mårtensson|Daniel Ståhl|Antonio Martini|Jan Bosch,https://openalex.org/A5037272362|https://openalex.org/A5089114697|https://openalex.org/A5079314377|https://openalex.org/A5010170972,https://orcid.org/0000-0003-1438-0182|https://orcid.org/0000-0003-1675-6884|https://orcid.org/0000-0002-0669-8687|https://orcid.org/0000-0003-2854-722X,SE|SE|NO|SE,Saab (Sweden)|Ericsson (Sweden)|University of Oslo|Chalmers University of Technology,https://openalex.org/I4210153572|https://openalex.org/I1306339040|https://openalex.org/I184942183|https://openalex.org/I66862912,True|False|False|False,,0.73422079,2,https://openalex.org/I4210153572,Chapter 3 Efficient and Effective Exploratory Testing of Large-Scale Software Systems,https://doi.org/10.1007/978-3-031-10873-0_4,,0.5454,,False,en,False,closed,,,,,,,Software Engineering Research,2021-01-01,2021,book-chapter
